# NOT Spectrum, from Charlotte, reduced
8387.63817977907,3.091812909282689e-16,3.7101754911392265e-17
8391.021393775949,3.031760890679789e-16,3.6381130688157466e-17
8394.40460777284,2.9972963668596877e-16,3.596755640231625e-17
8397.78782176973,3.040521531385958e-16,3.6486258376631497e-17
8401.17103576662,2.9793339772828444e-16,3.5752007727394133e-17
8404.5542497635,3.115892023900404e-16,3.7390704286804844e-17
8407.93746376039,3.1767996320692663e-16,3.8121595584831196e-17
8411.32067775728,3.029138840726774e-16,3.634966608872129e-17
8414.70389175417,3.011583701380633e-16,3.6139004416567596e-17
8418.08710575105,3.069901853701531e-16,3.6838822244418373e-17
8421.470319747941,2.9005889615359787e-16,3.480706753843174e-17
8424.853533744828,2.920677874134669e-16,3.504813448961603e-17
8428.236747741708,3.259816804483229e-16,3.9117801653798746e-17
8431.6199617386,3.1725727943281384e-16,3.807087353193766e-17
8435.00317573549,3.186825242293761e-16,3.8241902907525133e-17
8438.386389732379,3.3245790386709986e-16,3.989494846405198e-17
8441.769603729259,3.3551046596785593e-16,4.026125591614271e-17
8445.15281772615,3.2548316984353697e-16,3.9057980381224434e-17
8448.53603172304,3.1229337961065314e-16,3.7475205553278376e-17
8451.91924571992,3.270343066373531e-16,3.924411679648237e-17
8455.30245971681,3.493816059013567e-16,4.19257927081628e-17
8458.6856737137,3.2047631337982274e-16,3.845715760557873e-17
8462.068887710591,3.2321837765755574e-16,3.878620531890669e-17
8465.452101707471,3.3215167413704975e-16,3.985820089644597e-17
8468.835315704358,3.1109166004768155e-16,3.7330999205721783e-17
8472.21852970125,3.349190362309683e-16,4.0190284347716196e-17
8475.60174369814,3.4937151723779103e-16,4.1924582068534925e-17
8478.98495769502,3.340580758673433e-16,4.0086969104081196e-17
8482.368171691909,3.2588717472535317e-16,3.910646096704238e-17
8485.7513856888,3.1941621546176384e-16,3.832994585541166e-17
8489.13459968569,3.1428007859057223e-16,3.771360943086867e-17
8492.51781368257,3.1229164089343486e-16,3.747499690721218e-17
8495.90102767946,3.150395903556724e-16,3.780475084268069e-17
8499.28424167635,3.278866968827201e-16,3.934640362592641e-17
8502.66745567323,3.3289261924746145e-16,3.994711430969537e-17
8506.050669670121,3.144109499086233e-16,3.77293139890348e-17
8509.433883667009,3.0924399343255265e-16,3.710927921190632e-17
8512.8170976639,3.1877738847254766e-16,3.825328661670572e-17
8516.20031166078,3.214043983552505e-16,3.856852780263006e-17
8519.58352565767,3.2103071412711247e-16,3.8523685695253497e-17
8522.96673965456,3.252391606028326e-16,3.902869927233991e-17
8526.349953651441,3.324407640767539e-16,3.989289168921047e-17
8529.73316764833,3.373386254451358e-16,4.0480635053416296e-17
8533.116381645219,3.2138312120672973e-16,3.856597454480757e-17
8536.49959564211,3.305292524150576e-16,3.966351028980691e-17
8539.88280963899,3.529091441477177e-16,4.234909729772612e-17
8543.26602363588,3.4233212328505874e-16,4.107985479420705e-17
8546.64923763277,3.302120554875191e-16,3.962544665850229e-17
8550.032451629659,3.267132698443377e-16,3.920559238132052e-17
8553.41566562654,3.360937166704134e-16,4.0331246000449607e-17
8556.79887962343,3.4212954315268077e-16,4.105554517832169e-17
8560.18209362032,3.420762311068123e-16,4.1049147732817476e-17
8563.5653076172,3.4727875610375566e-16,4.167345073245068e-17
8566.948521614091,3.426992768380694e-16,4.1123913220568324e-17
8570.33173561098,3.4233380272873967e-16,4.108005632744876e-17
8573.71494960787,3.292382912780326e-16,3.9508594953363906e-17
8577.098163604749,3.42846397259815e-16,4.1141567671177796e-17
8580.48137760164,3.3995188241992686e-16,4.079422589039122e-17
8583.86459159853,3.2472338193769754e-16,3.8966805832523707e-17
8587.247805595409,3.282636858422107e-16,3.939164230106528e-17
8590.6310195923,3.3177761002973786e-16,3.9813313203568545e-17
8594.01423358919,3.4170822165664923e-16,4.100498659879791e-17
8597.39744758608,3.489534852122611e-16,4.187441822547133e-17
8600.78066158296,3.439315186866657e-16,4.127178224239988e-17
8604.16387557985,3.5873000832745027e-16,4.304760099929403e-17
8607.547089576741,3.6300978520889845e-16,4.356117422506781e-17
8610.930303573621,3.3498891440773195e-16,4.0198669728927836e-17
8614.313517570508,3.1888560171315985e-16,3.826627220557918e-17
8617.6967315674,3.4184331283567495e-16,4.1021197540280993e-17
8621.07994556429,3.7021951056640313e-16,4.442634126796837e-17
8624.46315956117,3.5769248581290607e-16,4.292309829754873e-17
8627.846373558059,3.342851605807449e-16,4.0114219269689385e-17
8631.22958755495,3.398924755110935e-16,4.078709706133122e-17
8634.61280155184,3.559910462093391e-16,4.2718925545120694e-17
8637.99601554872,3.345316783677163e-16,4.014380140412596e-17
8641.37922954561,3.168156629866578e-16,3.801787955839893e-17
8644.7624435425,3.344977828517143e-16,4.0139733942205715e-17
8648.14565753938,3.3812833152752293e-16,4.057539978330275e-17
8651.528871536271,3.4193667713130554e-16,4.103240125575666e-17
8654.912085533158,3.2891045730919187e-16,3.946925487710302e-17
8658.29529953005,3.3237538199799814e-16,3.9885045839759774e-17
8661.67851352693,3.436667017261612e-16,4.124000420713934e-17
8665.06172752382,3.3675150768669544e-16,4.041018092240345e-17
8668.44494152071,3.385417302643118e-16,4.062500763171742e-17
8671.82815551759,3.5021806547076295e-16,4.202616785649155e-17
8675.21136951448,3.408168948671697e-16,4.089802738406036e-17
8678.59458351137,3.299618284367681e-16,3.959541941241217e-17
8681.97779750826,3.5153222705400473e-16,4.218386724648057e-17
8685.36101150514,3.487676764093057e-16,4.1852121169116685e-17
8688.74422550203,3.4369732054648786e-16,4.124367846557854e-17
8692.127439498921,3.5624254123481727e-16,4.274910494817807e-17
8695.510653495809,3.541826545187623e-16,4.250191854225147e-17
8698.89386749269,3.314855305474729e-16,3.977826366569675e-17
8702.27708148958,3.3500735324885513e-16,4.020088238986261e-17
8705.66029548647,3.5713622074008727e-16,4.285634648881047e-17
8709.04350948335,3.531712829096136e-16,4.2380553949153633e-17
8712.426723480241,3.3531134694275036e-16,4.023736163313004e-17
8715.80993747713,3.1846481595285974e-16,3.8215777914343167e-17
8719.193151474019,3.20695200851461e-16,3.848342410217532e-17
8722.576365470899,3.16321968562775e-16,3.7958636227533e-17
8725.95957946779,3.2214677583350097e-16,3.8657613100020116e-17
8729.34279346468,3.3931147687174325e-16,4.071737722460919e-17
8732.726007461559,3.5319839813418455e-16,4.2383807776102145e-17
8736.10922145845,3.640610822096789e-16,4.368732986516147e-17
8739.49243545534,3.486177319721576e-16,4.183412783665891e-17
8742.87564945223,3.2018929536130077e-16,3.842271544335609e-17
8746.25886344911,3.2384130267333243e-16,3.886095632079989e-17
8749.642077446,3.2950615838956177e-16,3.954073900674741e-17
8753.025291442891,3.3193510804184486e-16,3.983221296502138e-17
8756.408505439771,3.1499960530455845e-16,3.779995263654701e-17
8759.791719436658,3.267330784684477e-16,3.920796941621372e-17
8763.174933433549,3.3869460660274694e-16,4.0643352792329634e-17
8766.55814743044,3.3447436093953264e-16,4.013692331274391e-17
8769.941361427329,3.2432616947425944e-16,3.8919140336911134e-17
8773.324575424209,3.107725352340959e-16,3.729270422809151e-17
8776.7077894211,3.129980701474663e-16,3.7559768417695954e-17
8780.09100341798,3.231718988892407e-16,3.878062786670888e-17
8783.47421741487,3.413317793746694e-16,4.0959813524960325e-17
8786.85743141176,3.3093939113169287e-16,3.971272693580314e-17
8790.24064540865,3.2797389385380534e-16,3.935686726245664e-17
8793.62385940553,3.273867420113372e-16,3.928640904136046e-17
8797.007073402421,3.1033763750407596e-16,3.724051650048911e-17
8800.390287399308,3.0986268066511356e-16,3.718352167981363e-17
8803.7735013962,3.1523452858811427e-16,3.7828143430573713e-17
8807.15671539308,3.0683167233345026e-16,3.681980068001403e-17
8810.53992938997,2.9750998993723594e-16,3.5701198792468314e-17
8813.923143386859,3.028478168656605e-16,3.634173802387926e-17
8817.30635738374,3.271596441850905e-16,3.925915730221086e-17
8820.68957138063,3.2629930966867746e-16,3.9155917160241293e-17
8824.07278537752,3.022738131047992e-16,3.62728575725759e-17
8827.45599937441,2.9711171593823946e-16,3.5653405912588735e-17
8830.8392133713,3.0588445626251364e-16,3.670613475150164e-17
8834.22242736818,3.1360128740373143e-16,3.763215448844777e-17
8837.605641365071,3.0972047733657237e-16,3.7166457280388685e-17
8840.98885536195,3.1710097863755876e-16,3.805211743650705e-17
8844.37206935884,3.183650690607843e-16,3.820380828729412e-17
8847.75528335573,2.8673838577182856e-16,3.4408606292619424e-17
8851.13849735262,2.8603184407331504e-16,3.4323821288797805e-17
8854.5217113495,2.902450325731576e-16,3.4829403908778915e-17
8857.90492534639,3.0524430566163447e-16,3.6629316679396136e-17
8861.28813934328,2.9623129063990286e-16,3.554775487678834e-17
8864.67135334017,2.770462421978032e-16,3.3245549063736384e-17
8868.054567337049,2.6881134918308388e-16,3.2257361901970063e-17
8871.43778133394,2.7552168606427944e-16,3.306260232771353e-17
8874.82099533083,2.861659434599681e-16,3.433991321519617e-17
8878.20420932771,2.8657201591238954e-16,3.4388641909486744e-17
8881.5874233246,2.7851563129825185e-16,3.342187575579022e-17
8884.97063732149,2.7322378592593406e-16,3.278685431111208e-17
8888.35385131838,2.624396204848366e-16,3.1492754458180395e-17
8891.73706531527,2.554024230661018e-16,3.064829076793221e-17
8895.12027931215,2.6562351838620957e-16,3.187482220634515e-17
8898.503493309041,2.405150508022615e-16,2.886180609627138e-17
8901.88670730593,2.2890626388505475e-16,2.746875166620657e-17
8905.269921302808,2.5202440311194e-16,3.02429283734328e-17
8908.653135299699,2.5581054750192483e-16,3.069726570023098e-17
8912.03634929659,2.456477695821499e-16,2.9477732349857985e-17
8915.41956329347,2.458745670351258e-16,2.95049480442151e-17
8918.802777290359,2.412409108883143e-16,2.8948909306597717e-17
8922.18599128725,2.3726251535443207e-16,2.8471501842531845e-17
8925.56920528414,2.4146120330582695e-16,2.897534439669923e-17
8928.95241928103,2.1488909337277805e-16,2.5786691204733365e-17
8932.33563327791,2.101745067055948e-16,2.5220940804671376e-17
8935.7188472748,2.261198515990111e-16,2.713438219188133e-17
8939.102061271691,2.3507944490215656e-16,2.820953338825879e-17
8942.485275268571,2.1201730048105562e-16,2.5442076057726675e-17
8945.868489265458,2.0102400218755848e-16,2.4122880262507016e-17
8949.25170326235,2.169914895844666e-16,2.603897875013599e-17
8952.63491725924,1.886511849917584e-16,2.2638142199011007e-17
8956.01813125612,1.9649354353455468e-16,2.3579225224146562e-17
8959.401345253009,2.0678387871000063e-16,2.4814065445200075e-17
8962.7845592499,2.0202671685505996e-16,2.4243206022607195e-17
8966.16777324678,1.9107416153326958e-16,2.292889938399235e-17
8969.55098724367,1.9406696507878578e-16,2.3288035809454293e-17
8972.93420124056,1.850265611695947e-16,2.2203187340351364e-17
8976.31741523744,1.7581885289229666e-16,2.10982623470756e-17
8979.70062923433,1.8765066481335884e-16,2.2518079777603062e-17
8983.083843231221,1.9037987890027189e-16,2.2845585468032624e-17
8986.467057228108,1.7509806287541553e-16,2.1011767545049862e-17
8989.85027122499,1.8134179569663922e-16,2.1761015483596705e-17
8993.23348522188,1.8119067763805876e-16,2.174288131656705e-17
8996.61669921877,1.785727051256661e-16,2.142872461507993e-17
8999.999913215659,1.8604730139808135e-16,2.232567616776976e-17
